"DATE_TIME";"1__1_4550_002_A___Actual_Valve_Position";"1__1_4550_003_A___Desired_Valve_Position";"1__1_4550_102_B___Actual_Valve_Position";"1__1_4550_103_B___Desired_Valve_Position"
"2025-05-19 11:49:04 668000us";62.00;62.00;61.60;62.00
"2025-05-19 11:49:04 768000us";62.00;61.60;61.60;61.60
"2025-05-19 11:49:04 868000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:04 968000us";61.60;61.60;61.60;62.00
"2025-05-19 11:49:05 068000us";62.00;61.60;61.60;61.60
"2025-05-19 11:49:05 168000us";62.00;61.60;61.60;61.20
"2025-05-19 11:49:05 268000us";61.20;62.00;61.60;61.60
"2025-05-19 11:49:05 368000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:05 468000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:05 568000us";62.00;61.60;61.60;61.60
"2025-05-19 11:49:05 668000us";61.20;61.60;61.60;61.60
"2025-05-19 11:49:05 768000us";61.60;61.60;61.60;62.00
"2025-05-19 11:49:05 868000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:05 968000us";61.60;61.60;61.60;61.20
"2025-05-19 11:49:06 068000us";61.20;61.60;61.20;61.20
"2025-05-19 11:49:06 168000us";61.60;62.00;61.60;61.20
"2025-05-19 11:49:06 268000us";61.60;61.20;61.60;61.20
"2025-05-19 11:49:06 368000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:06 468000us";61.20;62.00;61.20;61.60
"2025-05-19 11:49:06 568000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:06 668000us";61.60;61.60;62.00;61.60
"2025-05-19 11:49:06 768000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:06 868000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:06 968000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:07 068000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:07 168000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:07 268000us";61.60;62.00;62.00;61.60
"2025-05-19 11:49:07 368000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:07 468000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:07 568000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:07 668000us";62.00;62.40;62.00;62.00
"2025-05-19 11:49:07 768000us";62.00;62.00;62.00;62.40
"2025-05-19 11:49:07 868000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:07 968000us";62.00;62.40;62.00;62.00
"2025-05-19 11:49:08 068000us";62.00;62.40;62.40;62.00
"2025-05-19 11:49:08 168000us";62.00;62.00;62.40;62.40
"2025-05-19 11:49:08 268000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:08 368000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:08 468000us";62.40;62.80;62.40;62.80
"2025-05-19 11:49:08 568000us";62.80;62.00;62.80;62.80
"2025-05-19 11:49:08 668000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:08 768000us";62.80;62.00;62.00;62.00
"2025-05-19 11:49:08 868000us";62.40;62.40;62.00;62.40
"2025-05-19 11:49:08 968000us";62.40;62.00;62.00;62.00
"2025-05-19 11:49:09 068000us";62.40;62.00;62.00;62.00
"2025-05-19 11:49:09 168000us";62.80;62.40;62.00;62.40
"2025-05-19 11:49:09 268000us";62.40;62.40;62.00;62.00
"2025-05-19 11:49:09 368000us";62.00;62.40;62.00;62.40
"2025-05-19 11:49:09 468000us";62.40;62.00;62.00;62.00
"2025-05-19 11:49:09 568000us";62.40;62.40;62.00;62.00
"2025-05-19 11:49:09 668000us";62.40;62.80;62.40;62.40
"2025-05-19 11:49:09 768000us";62.40;62.00;62.40;62.40
"2025-05-19 11:49:09 868000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:09 968000us";62.40;62.00;62.40;62.00
"2025-05-19 11:49:10 068000us";62.40;62.80;62.40;62.40
"2025-05-19 11:49:10 168000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:10 268000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:10 368000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:10 468000us";62.40;62.80;62.40;62.40
"2025-05-19 11:49:10 568000us";62.80;62.80;62.40;62.40
"2025-05-19 11:49:10 668000us";62.80;62.40;62.40;62.00
"2025-05-19 11:49:10 768000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:10 868000us";62.40;62.80;62.00;62.40
"2025-05-19 11:49:10 968000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:11 068000us";62.80;62.40;62.40;62.00
"2025-05-19 11:49:11 168000us";62.40;62.40;62.40;62.00
"2025-05-19 11:49:11 268000us";62.40;62.40;62.00;62.00
"2025-05-19 11:49:11 368000us";62.00;62.00;62.00;62.40
"2025-05-19 11:49:11 468000us";62.40;61.60;62.00;61.60
"2025-05-19 11:49:11 568000us";62.00;62.00;61.60;62.00
"2025-05-19 11:49:11 668000us";62.00;62.00;62.00;61.60
"2025-05-19 11:49:11 768000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:11 868000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:11 968000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:12 068000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:12 168000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:12 268000us";61.60;61.60;62.00;61.60
"2025-05-19 11:49:12 368000us";61.60;61.60;61.60;61.20
"2025-05-19 11:49:12 468000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:12 568000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:12 668000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:12 768000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:12 868000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:12 968000us";61.60;61.20;61.60;61.60
"2025-05-19 11:49:13 068000us";61.60;61.20;61.20;61.20
"2025-05-19 11:49:13 168000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:13 268000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:13 368000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:13 468000us";62.00;61.60;62.00;61.60
"2025-05-19 11:49:13 568000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:13 668000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:13 768000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:13 868000us";62.00;61.60;61.60;61.60
"2025-05-19 11:49:13 968000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:14 068000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:14 168000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:14 268000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:14 368000us";62.00;62.40;62.00;62.00
"2025-05-19 11:49:14 468000us";62.00;62.40;62.00;62.40
"2025-05-19 11:49:14 568000us";62.00;62.40;62.00;62.00
"2025-05-19 11:49:14 668000us";62.40;62.00;62.00;62.00
"2025-05-19 11:49:14 768000us";62.00;62.40;62.40;62.40
"2025-05-19 11:49:14 868000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:14 968000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:15 068000us";62.40;61.60;62.00;62.00
"2025-05-19 11:49:15 168000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:15 268000us";62.00;62.00;61.60;62.00
"2025-05-19 11:49:15 368000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:15 468000us";62.00;62.00;61.60;62.00
"2025-05-19 11:49:15 568000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:15 668000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:15 768000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:15 868000us";61.60;61.60;62.00;61.60
"2025-05-19 11:49:15 968000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:16 068000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:16 168000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:16 268000us";61.60;61.60;62.00;62.00
"2025-05-19 11:49:16 368000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:16 468000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:16 568000us";61.60;62.40;62.00;62.40
"2025-05-19 11:49:16 668000us";62.00;62.00;62.40;62.00
"2025-05-19 11:49:16 768000us";62.00;62.40;62.40;62.00
"2025-05-19 11:49:16 868000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:16 968000us";61.60;62.40;61.60;62.40
"2025-05-19 11:49:17 068000us";62.00;62.00;62.40;62.00
"2025-05-19 11:49:17 168000us";62.00;62.40;62.00;62.40
"2025-05-19 11:49:17 268000us";62.00;62.00;62.00;62.40
"2025-05-19 11:49:17 368000us";61.60;62.40;62.00;62.00
"2025-05-19 11:49:17 468000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:17 568000us";61.60;62.40;62.00;62.00
"2025-05-19 11:49:17 668000us";62.00;62.00;61.60;62.00
"2025-05-19 11:49:17 768000us";61.60;62.00;62.00;61.60
"2025-05-19 11:49:17 868000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:17 968000us";61.60;62.00;62.00;61.60
"2025-05-19 11:49:18 068000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:18 168000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:18 268000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:18 368000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:18 468000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:18 568000us";61.60;61.60;61.60;62.00
"2025-05-19 11:49:18 668000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:18 768000us";61.20;61.60;61.20;61.60
"2025-05-19 11:49:18 868000us";61.60;61.60;61.20;61.60
"2025-05-19 11:49:18 968000us";61.20;62.00;61.60;61.60
"2025-05-19 11:49:19 068000us";61.60;61.60;61.60;61.20
"2025-05-19 11:49:19 168000us";61.20;62.00;61.60;61.60
"2025-05-19 11:49:19 268000us";61.60;61.60;61.60;62.00
"2025-05-19 11:49:19 368000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:19 468000us";61.20;61.60;61.60;61.60
"2025-05-19 11:49:19 568000us";61.20;62.00;61.60;61.60
"2025-05-19 11:49:19 668000us";61.60;61.60;61.60;62.00
"2025-05-19 11:49:19 768000us";61.20;61.20;61.60;61.20
"2025-05-19 11:49:19 868000us";61.60;61.60;61.20;61.60
"2025-05-19 11:49:19 968000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:20 068000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:20 168000us";61.20;61.60;61.60;61.60
"2025-05-19 11:49:20 268000us";61.60;61.20;61.60;61.60
"2025-05-19 11:49:20 368000us";61.20;61.20;60.80;60.80
"2025-05-19 11:49:20 468000us";61.20;61.20;60.80;61.20
"2025-05-19 11:49:20 568000us";61.20;61.60;61.20;61.20
"2025-05-19 11:49:20 668000us";61.20;61.60;61.60;61.60
"2025-05-19 11:49:20 768000us";61.20;61.60;61.60;61.20
"2025-05-19 11:49:20 868000us";61.20;61.60;61.20;61.60
"2025-05-19 11:49:20 968000us";61.20;61.60;61.20;61.60
"2025-05-19 11:49:21 068000us";61.20;61.20;61.60;61.20
"2025-05-19 11:49:21 168000us";61.20;61.60;61.60;61.60
"2025-05-19 11:49:21 268000us";61.60;61.20;61.20;61.20
"2025-05-19 11:49:21 368000us";61.20;62.00;61.20;61.60
"2025-05-19 11:49:21 468000us";61.20;61.20;61.60;61.20
"2025-05-19 11:49:21 568000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:21 668000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:21 768000us";61.20;62.00;61.60;62.00
"2025-05-19 11:49:21 868000us";61.60;61.60;62.00;61.60
"2025-05-19 11:49:21 968000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:22 068000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:22 168000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:22 268000us";61.60;61.60;61.60;62.00
"2025-05-19 11:49:22 368000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:22 468000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:22 568000us";61.60;61.60;62.00;61.60
"2025-05-19 11:49:22 668000us";61.60;62.00;62.00;61.60
"2025-05-19 11:49:22 768000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:22 868000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:22 968000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:23 068000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:23 168000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:23 268000us";62.00;61.60;62.00;62.00
"2025-05-19 11:49:23 368000us";61.60;61.20;61.60;60.40
"2025-05-19 11:49:23 468000us";61.60;61.60;61.20;61.60
"2025-05-19 11:49:23 568000us";61.60;62.00;61.20;61.60
"2025-05-19 11:49:23 668000us";61.60;62.00;62.00;61.60
"2025-05-19 11:49:23 768000us";61.60;61.60;62.00;61.60
"2025-05-19 11:49:23 868000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:23 968000us";61.60;62.00;62.00;61.60
"2025-05-19 11:49:24 068000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:24 168000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:24 268000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:24 368000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:24 468000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:24 568000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:24 668000us";62.80;62.80;62.40;62.80
"2025-05-19 11:49:24 768000us";62.40;62.80;62.40;62.00
"2025-05-19 11:49:24 868000us";62.80;62.80;62.40;62.80
"2025-05-19 11:49:24 968000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:25 068000us";62.40;62.40;62.00;62.40
"2025-05-19 11:49:25 168000us";62.40;62.80;62.00;62.40
"2025-05-19 11:49:25 268000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:25 368000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:25 468000us";62.40;62.40;62.40;62.00
"2025-05-19 11:49:25 568000us";62.40;62.80;62.00;62.40
"2025-05-19 11:49:25 668000us";62.80;62.80;62.40;62.80
"2025-05-19 11:49:25 768000us";62.40;62.80;62.80;62.80
"2025-05-19 11:49:25 868000us";62.80;62.80;62.80;62.80
"2025-05-19 11:49:25 968000us";62.80;62.80;62.80;62.80
"2025-05-19 11:49:26 068000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:26 168000us";62.80;62.80;62.00;62.40
"2025-05-19 11:49:26 268000us";62.80;62.80;62.80;62.40
"2025-05-19 11:49:26 368000us";62.80;62.80;62.80;62.80
"2025-05-19 11:49:26 468000us";62.80;62.80;62.80;62.80
"2025-05-19 11:49:26 568000us";62.40;62.80;62.80;62.80
"2025-05-19 11:49:26 668000us";62.40;62.40;62.80;62.00
"2025-05-19 11:49:26 768000us";62.80;62.80;62.40;62.40
"2025-05-19 11:49:26 868000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:26 968000us";62.80;62.80;62.40;62.80
"2025-05-19 11:49:27 068000us";62.80;62.80;62.80;62.80
"2025-05-19 11:49:28 463000us";62.80;62.80;62.80;62.40
"2025-05-19 11:49:28 563000us";62.40;62.00;62.40;62.00
"2025-05-19 11:49:28 663000us";62.00;62.40;62.00;62.00
"2025-05-19 11:49:28 763000us";62.40;62.40;62.00;62.00
"2025-05-19 11:49:28 863000us";62.40;62.40;62.00;62.40
"2025-05-19 11:49:28 963000us";62.00;62.40;62.40;62.40
"2025-05-19 11:49:29 063000us";62.00;62.00;62.40;61.60
"2025-05-19 11:49:29 163000us";62.00;62.40;62.00;62.00
"2025-05-19 11:49:29 263000us";62.00;62.40;62.00;62.00
"2025-05-19 11:49:29 363000us";62.00;62.40;62.00;62.00
"2025-05-19 11:49:29 463000us";62.40;62.80;62.40;62.40
"2025-05-19 11:49:29 563000us";62.40;62.40;62.40;62.00
"2025-05-19 11:49:29 663000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:29 763000us";62.40;62.80;62.40;62.80
"2025-05-19 11:49:29 863000us";62.40;62.80;62.40;62.80
"2025-05-19 11:49:29 963000us";63.20;63.20;63.20;63.20
"2025-05-19 11:49:30 063000us";63.60;63.60;63.20;63.60
"2025-05-19 11:49:30 163000us";63.20;63.60;63.20;63.60
"2025-05-19 11:49:30 263000us";63.20;63.60;63.60;63.60
"2025-05-19 11:49:30 363000us";63.20;63.60;63.60;63.60
"2025-05-19 11:49:30 463000us";64.00;64.00;63.60;64.00
"2025-05-19 11:49:30 563000us";64.00;63.60;63.60;63.60
"2025-05-19 11:49:30 663000us";64.00;64.40;64.00;64.00
"2025-05-19 11:49:30 763000us";64.00;64.00;64.00;63.60
"2025-05-19 11:49:30 863000us";64.00;64.00;64.00;64.00
"2025-05-19 11:49:30 963000us";64.00;64.00;64.00;64.00
"2025-05-19 11:49:31 063000us";64.00;64.00;64.00;64.00
"2025-05-19 11:49:31 163000us";64.00;64.00;64.00;64.00
"2025-05-19 11:49:31 263000us";64.00;64.00;63.60;64.00
"2025-05-19 11:49:31 363000us";64.00;63.60;64.00;64.00
"2025-05-19 11:49:31 463000us";64.00;64.00;64.00;63.60
"2025-05-19 11:49:31 563000us";63.60;63.60;64.00;63.60
"2025-05-19 11:49:31 663000us";63.60;63.60;63.60;64.00
"2025-05-19 11:49:31 763000us";63.60;63.20;63.60;63.20
"2025-05-19 11:49:31 863000us";63.60;63.20;63.20;63.20
"2025-05-19 11:49:31 963000us";63.60;63.20;63.20;63.20
"2025-05-19 11:49:32 063000us";63.20;62.80;62.80;63.20
"2025-05-19 11:49:32 163000us";63.20;63.20;63.20;63.20
"2025-05-19 11:49:32 263000us";63.20;63.20;63.20;62.80
"2025-05-19 11:49:32 363000us";63.20;63.20;62.80;62.80
"2025-05-19 11:49:32 463000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:32 563000us";62.80;62.80;62.00;62.80
"2025-05-19 11:49:32 663000us";62.80;62.00;62.40;62.40
"2025-05-19 11:49:32 763000us";62.40;62.00;61.60;61.60
"2025-05-19 11:49:32 863000us";62.40;62.00;61.60;62.00
"2025-05-19 11:49:32 963000us";62.00;61.60;61.60;61.60
"2025-05-19 11:49:33 063000us";62.00;61.60;61.60;61.60
"2025-05-19 11:49:33 163000us";61.60;61.60;61.20;61.20
"2025-05-19 11:49:33 263000us";57.20;62.00;61.20;61.60
"2025-05-19 11:49:33 363000us";62.40;62.00;62.00;62.00
"2025-05-19 11:49:33 463000us";62.40;61.60;62.00;61.20
"2025-05-19 11:49:33 563000us";62.00;62.00;61.20;61.60
"2025-05-19 11:49:33 663000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:33 763000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:33 863000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:33 963000us";61.20;61.60;61.20;61.20
"2025-05-19 11:49:34 063000us";61.20;61.20;61.20;61.60
"2025-05-19 11:49:34 163000us";61.20;61.20;61.20;61.20
"2025-05-19 11:49:34 263000us";61.60;61.60;61.20;61.20
"2025-05-19 11:49:34 363000us";61.20;61.60;61.20;61.20
"2025-05-19 11:49:34 463000us";61.20;61.60;61.60;62.00
"2025-05-19 11:49:34 563000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:34 663000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:34 763000us";61.60;62.00;61.60;61.60
"2025-05-19 11:49:34 863000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:34 963000us";61.60;61.60;61.60;61.20
"2025-05-19 11:49:35 063000us";61.60;61.20;61.60;61.20
"2025-05-19 11:49:35 163000us";61.20;61.60;61.20;61.20
"2025-05-19 11:49:35 263000us";60.80;60.80;61.20;60.80
"2025-05-19 11:49:35 363000us";60.80;60.40;60.40;60.40
"2025-05-19 11:49:35 463000us";60.80;60.80;60.00;60.80
"2025-05-19 11:49:35 563000us";60.80;60.40;60.80;60.40
"2025-05-19 11:49:35 663000us";60.80;60.80;60.40;60.80
"2025-05-19 11:49:35 763000us";60.80;60.00;60.80;60.00
"2025-05-19 11:49:35 863000us";60.40;60.00;60.40;60.00
"2025-05-19 11:49:35 963000us";60.40;60.40;60.00;60.00
"2025-05-19 11:49:36 063000us";60.40;60.80;60.40;60.80
"2025-05-19 11:49:36 163000us";60.80;60.80;61.20;61.20
"2025-05-19 11:49:36 263000us";60.80;60.80;61.20;60.80
"2025-05-19 11:49:36 363000us";60.80;61.20;60.80;60.80
"2025-05-19 11:49:36 463000us";61.20;61.60;60.80;61.20
"2025-05-19 11:49:36 563000us";61.20;60.80;61.20;60.80
"2025-05-19 11:49:36 663000us";60.80;61.20;60.80;60.80
"2025-05-19 11:49:36 763000us";60.80;61.60;61.20;61.20
"2025-05-19 11:49:36 863000us";60.80;61.20;61.20;61.60
"2025-05-19 11:49:36 963000us";61.20;61.20;61.20;61.20
"2025-05-19 11:49:37 063000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:37 163000us";61.20;61.60;61.20;61.20
"2025-05-19 11:49:37 263000us";61.20;61.60;61.60;62.00
"2025-05-19 11:49:37 363000us";61.60;61.60;61.60;62.00
"2025-05-19 11:49:37 463000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:37 563000us";61.20;62.00;61.60;61.60
"2025-05-19 11:49:37 663000us";61.20;61.60;61.60;61.60
"2025-05-19 11:49:37 763000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:37 863000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:37 963000us";61.20;62.00;61.60;61.60
"2025-05-19 11:49:38 063000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:38 163000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:38 263000us";62.00;62.00;62.00;61.60
"2025-05-19 11:49:38 363000us";61.60;62.00;61.60;62.00
"2025-05-19 11:49:38 463000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:38 563000us";62.00;62.00;62.00;62.40
"2025-05-19 11:49:38 663000us";62.40;62.00;62.40;61.60
"2025-05-19 11:49:38 763000us";61.60;62.40;62.00;62.00
"2025-05-19 11:49:38 863000us";61.60;62.00;62.00;62.00
"2025-05-19 11:49:38 963000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:39 063000us";62.00;62.00;62.00;61.60
"2025-05-19 11:49:39 163000us";61.60;62.40;62.00;62.00
"2025-05-19 11:49:39 263000us";61.60;62.00;62.00;62.40
"2025-05-19 11:49:39 363000us";62.00;62.40;62.00;62.40
"2025-05-19 11:49:39 463000us";62.00;61.60;62.00;61.60
"2025-05-19 11:49:39 563000us";61.60;62.80;61.60;62.40
"2025-05-19 11:49:39 663000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:39 763000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:39 863000us";62.00;61.60;62.00;61.60
"2025-05-19 11:49:39 963000us";61.60;62.40;61.60;62.00
"2025-05-19 11:49:40 063000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:40 163000us";62.00;62.00;62.00;61.60
"2025-05-19 11:49:40 263000us";62.00;62.00;62.00;62.00
"2025-05-19 11:49:40 363000us";62.00;62.00;61.60;61.60
"2025-05-19 11:49:40 463000us";61.60;61.20;61.60;62.00
"2025-05-19 11:49:40 563000us";61.60;61.60;61.20;61.60
"2025-05-19 11:49:40 663000us";61.60;61.20;61.20;61.20
"2025-05-19 11:49:40 763000us";61.20;61.20;61.20;61.20
"2025-05-19 11:49:40 863000us";61.20;61.20;61.20;61.60
"2025-05-19 11:49:40 963000us";61.60;61.20;61.20;61.20
"2025-05-19 11:49:41 063000us";61.20;60.40;61.20;60.40
"2025-05-19 11:49:41 163000us";60.80;60.80;60.00;60.40
"2025-05-19 11:49:41 263000us";60.80;60.40;60.40;60.40
"2025-05-19 11:49:41 363000us";60.40;60.00;60.40;60.00
"2025-05-19 11:49:41 463000us";60.40;60.40;60.00;60.40
"2025-05-19 11:49:41 563000us";60.40;60.00;60.40;60.00
"2025-05-19 11:49:41 663000us";60.00;60.40;60.00;60.40
"2025-05-19 11:49:41 763000us";60.40;60.00;60.00;60.00
"2025-05-19 11:49:41 863000us";60.00;60.00;60.00;60.00
"2025-05-19 11:49:41 963000us";60.00;60.00;60.00;59.60
"2025-05-19 11:49:42 063000us";59.60;60.00;59.60;60.00
"2025-05-19 11:49:42 163000us";60.00;60.40;59.60;60.40
"2025-05-19 11:49:42 263000us";60.00;60.00;60.40;59.60
"2025-05-19 11:49:42 363000us";60.00;60.40;60.00;60.00
"2025-05-19 11:49:42 463000us";60.00;60.00;60.00;60.00
"2025-05-19 11:49:42 563000us";60.40;60.40;60.40;60.40
"2025-05-19 11:49:42 663000us";60.40;60.40;60.40;60.40
"2025-05-19 11:49:42 763000us";60.40;61.20;60.40;60.80
"2025-05-19 11:49:42 863000us";60.80;60.80;60.80;61.20
"2025-05-19 11:49:42 963000us";61.20;61.60;61.20;61.60
"2025-05-19 11:49:43 063000us";62.00;61.60;62.00;62.00
"2025-05-19 11:49:43 163000us";62.40;62.40;62.00;61.60
"2025-05-19 11:49:43 263000us";62.40;62.40;62.00;62.40
"2025-05-19 11:49:43 363000us";62.40;62.40;62.40;62.00
"2025-05-19 11:49:43 463000us";62.80;62.00;62.40;62.40
"2025-05-19 11:49:43 563000us";62.40;62.80;62.40;62.40
"2025-05-19 11:49:43 663000us";62.40;62.80;62.40;62.80
"2025-05-19 11:49:43 763000us";63.20;62.80;62.80;62.80
"2025-05-19 11:49:43 863000us";63.20;63.20;62.80;62.80
"2025-05-19 11:49:43 963000us";62.80;62.40;63.20;62.40
"2025-05-19 11:49:44 063000us";62.80;62.80;62.80;62.80
"2025-05-19 11:49:44 163000us";63.20;63.20;62.80;63.20
"2025-05-19 11:49:44 263000us";63.20;63.20;63.20;63.20
"2025-05-19 11:49:44 363000us";62.80;62.80;62.80;62.80
"2025-05-19 11:49:44 463000us";62.80;62.40;62.40;62.40
"2025-05-19 11:49:44 563000us";62.80;62.80;62.40;62.80
"2025-05-19 11:49:44 663000us";62.40;62.40;62.40;62.40
"2025-05-19 11:49:44 763000us";62.40;62.40;62.00;62.00
"2025-05-19 11:49:44 863000us";62.00;61.60;62.00;62.00
"2025-05-19 11:49:44 963000us";62.00;61.60;61.20;61.60
"2025-05-19 11:49:45 063000us";61.60;61.60;61.60;61.60
"2025-05-19 11:49:45 163000us";61.20;61.60;61.20;61.20
"2025-05-19 11:49:45 263000us";61.20;61.60;61.20;61.60
"2025-05-19 11:49:45 363000us";61.60;61.20;61.60;61.20
"2025-05-19 11:49:45 463000us";61.20;61.20;61.20;60.80
